topic_cluster	query_id	query	item_type	result_set
52	12558	personali	research_data	SDN-10.7802-1533, SDN-10.7802-2329, ZA4225, ZA4997, ZA5673, ZA5964, ZA6768, ZA6784
52	12543	personalintegration	publication	gesis-ssoar-26571
52	12522	personalisierung	publication	cews-2-676886, gesis-bib-148617, gesis-bib-50358, gesis-ssoar-44039, gesis-ssoar-56316, gesis-ssoar-57143, gesis-ssoar-61493, literaturpool-7b0a92f972c4dcaf687e53c6d331217d, literaturpool-eab04a7cb2ebc30681d94a08a7ab2c59, wzb-bib-134150
52	12538	personalisierung	research_data	ZA3095, ZA4997, ZA5865, ZA6693, ZA6768, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de4563, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de505234, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de5594, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de560797, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de714614
52	12516	personalisierung berichterstattung	publication	gesis-bib-142388, gesis-solis-00262232, gesis-ssoar-11013, gesis-ssoar-11492, gesis-ssoar-18453, gesis-ssoar-18551, gesis-ssoar-19049, gesis-ssoar-19920, gesis-ssoar-19930, gesis-ssoar-26028, gesis-ssoar-28774, gesis-ssoar-34342, gesis-ssoar-35309, gesis-ssoar-37197, gesis-ssoar-41068, gesis-ssoar-44025, gesis-ssoar-47624, gesis-ssoar-47626, gesis-ssoar-51970, gesis-ssoar-6056
52	12525	personalisierung schröder	research_data	ZA3095, ZA4997
52	12515	personalisierung wahlen inhaltsanalyse	research_data	ZA4997
52	12512	personalisierung wahlkampf	publication	gesis-ssoar-21120, gesis-ssoar-25803, gesis-ssoar-25824, gesis-ssoar-25828, gesis-ssoar-27557, gesis-ssoar-35311, gesis-ssoar-37197, gesis-ssoar-39309, gesis-ssoar-44283, gesis-ssoar-44853, gesis-ssoar-47624, gesis-ssoar-47625, gesis-ssoar-47626, gesis-ssoar-4822, gesis-ssoar-53894, gesis-ssoar-59176, gesis-ssoar-59742, gesis-ssoar-6044, gesis-ssoar-61440, gesis-ssoar-71191
52	12599	personalization	research_data	SDN-10.7802-2550, ZA3095, ZA5160, ZA6768, datasearch-httpsdataverse-unc-eduoai--hdl1902-29CAPS-DGDI, datasearch-httpsdataverse-unc-eduoai--hdl1902-29H-20662, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset34185, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de438483, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de438484
52	12597	personalmangel	research_data	ZA1511
52	12577	personalmangel	variables	exploredata-ZA0820_Varv40, exploredata-ZA0820_Varv41, exploredata-ZA0820_Varv42, exploredata-ZA0820_Varv43, exploredata-ZA5677_VarV389, exploredata-ZA5677_VarV390, exploredata-ZA5677_VarV391, exploredata-ZA7796_VarF21_3, exploredata-ZA7796_VarF22_3
52	12579	personalmaßnahme	publication	cews-2-671631, gesis-ssoar-39439, gesis-ssoar-47094, gesis-ssoar-56635, gesis-ssoar-58115, gesis-ssoar-71233
52	12565	personalrat	publication	cews-2-451548, cews-2-482277, cews-2-503122, cews-2-562143, gesis-ssoar-33731, gesis-ssoar-34298, gesis-ssoar-34402, gesis-ssoar-34447, gesis-ssoar-34599, gesis-ssoar-65781
52	12576	personalrat	research_data	ZA0746, ZA0982, ZA1016, ZA1204, ZA1598, ZA2610, ZA5634, ZA6759, ZA6864
52	12569	personalrat sparkasse	publication	gesis-ssoar-32323, gesis-ssoar-32452, gesis-ssoar-32458, gesis-ssoar-50110
52	12570	personalrat uni	publication	gesis-ssoar-10968, gesis-ssoar-11660, gesis-ssoar-21941, gesis-ssoar-24440, gesis-ssoar-31543, gesis-ssoar-32487, gesis-ssoar-33878, gesis-ssoar-34281, gesis-ssoar-34395, gesis-ssoar-34399, gesis-ssoar-34402, gesis-ssoar-34405, gesis-ssoar-34435, gesis-ssoar-34447, gesis-ssoar-34448, gesis-ssoar-36707, gesis-ssoar-37166, gesis-ssoar-37622, gesis-ssoar-38505, gesis-ssoar-5796
52	12594	personalstruktur	research_data	ZA2442, ZA2443, ZA2444, ZA2445, ZA2967, ZA2968, ZA3177, ZA3178, ZA4666, ZA4667
52	12595	personalstruktur in npo	publication	gesis-ssoar-16838, gesis-ssoar-32464, gesis-ssoar-32468, gesis-ssoar-3749, gesis-ssoar-52327, gesis-ssoar-52847, gesis-ssoar-65656, gesis-ssoar-71763, gesis-ssoar-83200, gesis-ssoar-83471
52	12583	personalwesen	publication	cews-2-611293, cews-2-622469, cews-2-697893, cews-2-718100, cews-2-726216, gesis-ssoar-18185, gesis-ssoar-35314, gesis-ssoar-47682, gesis-ssoar-50558, gesis-ssoar-61234
52	4970	personalwesen	research_data	ZA0105, ZA0106, ZA0983, ZA3685, ZA8410, ZA8526, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de7237
52	12585	personalwesen einstellungen	publication	cews-2-622469, cews-2-651203, cews-2-706691, cews-2-714867, gesis-ssoar-18185, gesis-ssoar-20661, gesis-ssoar-33878, gesis-ssoar-34435, gesis-ssoar-35596, gesis-ssoar-41020
52	12587	personalwesen vw	publication	gesis-ssoar-23381, gesis-ssoar-32458, gesis-ssoar-32467, gesis-ssoar-32471, gesis-ssoar-50110, gesis-ssoar-51173
52	12588	personalwirtschaft	publication	gesis-ssoar-34983, gesis-ssoar-35955, gesis-ssoar-40865, gesis-ssoar-42318, gesis-ssoar-55303, gesis-ssoar-57055, gesis-ssoar-57067, gesis-ssoar-66602, gesis-ssoar-68797, gesis-ssoar-69547
52	12043	personenbezogen	publication	gesis-ssoar-12718, gesis-ssoar-27346, gesis-ssoar-34512, gesis-ssoar-3647, gesis-ssoar-37195, gesis-ssoar-39331, gesis-ssoar-45992, gesis-ssoar-47212, gesis-ssoar-50736, gris-publication-146
52	12041	personenbezogen	research_data	SDN-10.7802-74, ZA4265, ZA5074, ZA5254, ZA6440, ZA6606, ZA6977, ZA6979, ZA7573, ZA8410
52	12027	persönlich	instruments_tools	pretest-28, pretest-31, pretest-44, pretest-74, sg-34, sg-5, zis174, zis175, zis19, zis29
52	12026	persönlich	publication	gesis-ssoar-12654, gesis-ssoar-27817, gesis-ssoar-33474, gesis-ssoar-39370.2, gesis-ssoar-47359, gesis-ssoar-51122, gesis-ssoar-64546, gesis-ssoar-64888, gesis-ssoar-75636, gesis-ssoar-8691
52	12028	persönliche	instruments_tools	pretest-13, pretest-8, zis145, zis174, zis175, zis257, zis49, zis62, zis65, zis66
52	12029	persönliche befragung	instruments_tools	sg-13, sg-34, zis169, zis170, zis175, zis257, zis258, zis277, zis307, zis62
52	12040	persönliche einstellungen	research_data	ZA5165, ZA5166, ZA5985, ZA6623, ZA6636, ZA6819, ZA6907, ZA6909, ZA6911, ZA6920
52	12033	persönliche meinung	instruments_tools	pretest-122, zis10, zis225, zis277, zis279, zis280, zis299, zis48, zis49, zis94
52	12053	persönliche netzwerke	publication	cews-2-497721, cews-2-709191, cews-2-737947, cews-2-806314, gesis-bib-127094, gesis-bib-77007, gesis-solis-00275368, gesis-solis-00369019, gesis-solis-00379694, gesis-ssoar-11125, gesis-ssoar-11152, gesis-ssoar-11682, gesis-ssoar-11733, gesis-ssoar-17265, gesis-ssoar-18208, gesis-ssoar-18290, gesis-ssoar-20004, gesis-ssoar-20233, gesis-ssoar-20891, gesis-ssoar-20966, gesis-ssoar-22236, gesis-ssoar-24773, gesis-ssoar-24883, gesis-ssoar-28541, gesis-ssoar-30935, gesis-ssoar-32300, gesis-ssoar-35372, gesis-ssoar-3667, gesis-ssoar-37191, gesis-ssoar-3836, gesis-ssoar-38671, gesis-ssoar-40155, gesis-ssoar-42512, gesis-ssoar-43094, gesis-ssoar-44576, gesis-ssoar-46337, gesis-ssoar-57928, gesis-ssoar-59997, gesis-ssoar-6008, gesis-ssoar-64344, gesis-ssoar-76121, gesis-ssoar-79878, gesis-ssoar-8996, literaturpool-08c86579a8ad592bd8ba5e6170997e3e, literaturpool-2cd52088730c46cb7e1ce64f6c5802df, literaturpool-405ddfdf02457627a75b2dc5aee21cae, literaturpool-eed8fc37c871c954dcc9e6358c1026a0
52	12034	persönliche netzwerke	research_data	ZA2667, ZA4288, ZA5173, ZA5246, ZA5450, ZA5587, ZA5654, ZA5731, ZA5770, ZA5964, ZA6254, ZA6696, ZA6720, ZA6800, ZA6801, ZA6802, ZA6803, ZA6806, ZA6807, ZA6815, ZA6817, ZA7736, ZA7742
52	12130	persönliche norm	instruments_tools	zis174, zis175, zis177
52	12128	persönliche werbung	publication	cews-2-586225, cews-2-730172, cews-2-811358, gesis-ssoar-12707, gesis-ssoar-13033, gesis-ssoar-37191, gesis-ssoar-46691, gesis-ssoar-61901, gesis-ssoar-61960, gesis-ssoar-64381
52	12129	persönliche ziele	publication	gesis-ssoar-21161, gesis-ssoar-21381, gesis-ssoar-61979, gesis-ssoar-65904, gesis-ssoar-68999, gesis-ssoar-69101, gesis-ssoar-79054, gesis-ssoar-79972, gesis-ssoar-82057, gesis-ssoar-84155
52	12152	persönliches strukturbedürfnis	instruments_tools	zis49
52	12154	persönliches wohlbefinden kita	research_data	ZA5959, ZA6849
52	131	persönlichkeit	instruments_tools	pretest-2, pretest-28, pretest-31, pretest-44, pretest-74, pretest-91, sg-33, sg-5, zis111, zis112, zis114, zis115, zis116, zis117, zis118, zis119, zis121, zis124, zis126, zis127, zis128, zis129, zis130, zis131, zis133, zis135, zis137, zis14, zis146, zis147, zis152, zis159, zis165, zis169, zis17, zis170, zis173, zis174, zis175, zis182, zis183, zis184, zis185, zis186, zis19, zis196, zis200, zis202, zis218, zis220, zis222, zis225, zis226, zis229, zis230, zis234, zis235, zis236, zis237, zis240, zis241, zis242, zis246, zis247, zis250, zis253, zis255, zis256, zis259, zis271_exz, zis283, zis284, zis286, zis29, zis290_exz, zis292_exz, zis293_exz, zis294, zis300, zis310, zis317, zis320_exz, zis321, zis322_exz, zis325_exz, zis35, zis37, zis42, zis46, zis47, zis48, zis49, zis50, zis51, zis53, zis54, zis55, zis56, zis57, zis59, zis60, zis65, zis66, zis72, zis73, zis74, zis76, zis76 , zis81, zis82, zis88, zis91
52	5092	persönlichkeit	publication	gesis-solis-00605381, gesis-ssoar-31213, gesis-ssoar-33210, gesis-ssoar-37420, gesis-ssoar-42037, gesis-ssoar-45025, gesis-ssoar-49252, gesis-ssoar-51894, gesis-ssoar-54935, gesis-ssoar-56562, gesis-ssoar-56989, gesis-ssoar-58336, gesis-ssoar-64546, gesis-ssoar-64888, gesis-ssoar-64892, gesis-ssoar-64959, gesis-ssoar-65246, gesis-ssoar-66488, gesis-ssoar-68233, gesis-ssoar-70845, gesis-ssoar-71119, gesis-ssoar-74897, gesis-ssoar-75636, gesis-ssoar-79127, gesis-ssoar-83750, gesis-ssoar-85147, gesis-ssoar-86808, gesis-ssoar-87222, gesis-ssoar-88369, gesis-ssoar-FEB1403W021, gesis-ssoar-FEB1403W040, gesis-ssoar-ILSHS.56.8.pdf, gesis-ssoar-collection/10704, gris-publication-1pe5aisgblfo, gris-publication-1s8gb54d3d78, gris-publication-5ndrp9mpk3f0, gris-publication-f91me63ubis0, literaturpool-0425611702e62d8c202546412ba6ef28, literaturpool-8d4a1a2968e2fee630b6700e9669186b, literaturpool-db986a355a0fb80f558e262a4c25e398
52	2721	persönlichkeit	research_data	10.7802-1763, SDN-10.7802-1763, SDN-10.7802-1926, SDN-10.7802-2268, ZA0118, ZA0796, ZA0915, ZA0923, ZA0924, ZA0969, ZA0982, ZA1026, ZA1027, ZA1030, ZA1041, ZA1086, ZA1139, ZA1276, ZA1333, ZA1357, ZA1434, ZA1450, ZA1505, ZA1597, ZA1709, ZA1729, ZA1792, ZA1895, ZA1946, ZA2123, ZA2334, ZA2346, ZA2429, ZA2564, ZA2689, ZA2747, ZA2828, ZA2834, ZA2835, ZA2959, ZA2978, ZA2993, ZA3171, ZA3173, ZA3174, ZA3204, ZA3212, ZA3296, ZA3387, ZA3453, ZA3454, ZA3455, ZA3627, ZA3923, ZA3989, ZA4052, ZA4056, ZA4066, ZA4174, ZA4175, ZA4184, ZA4185, ZA4350, ZA4438, ZA4460, ZA4564, ZA4586, ZA4587, ZA4588, ZA4589, ZA4614, ZA4615, ZA4616, ZA4617, ZA4659, ZA4662, ZA4741, ZA4749, ZA4753, ZA4763, ZA4792, ZA4799, ZA4800, ZA4801, ZA4804, ZA4924, ZA4991, ZA5065, ZA5066, ZA5088, ZA5141, ZA5143, ZA5145, ZA5146, ZA5152, ZA5166, ZA5169, ZA5170, ZA5174, ZA5185, ZA5246, ZA5250, ZA5252, ZA5274, ZA5275, ZA5276, ZA5277, ZA5300, ZA5301, ZA5302, ZA5305, ZA5320, ZA5321, ZA5334, ZA5338, ZA5339, ZA5340, ZA5344, ZA5345, ZA5346, ZA5347, ZA5348, ZA5353, ZA5365, ZA5450, ZA5553, ZA5575, ZA5578, ZA5589, ZA5593, ZA5594, ZA5648, ZA5656, ZA5658, ZA5664, ZA5665, ZA5666, ZA5678, ZA5700, ZA5701, ZA5702, ZA5704, ZA5709, ZA5716, ZA5722, ZA5733, ZA5757, ZA5776, ZA5854, ZA5858, ZA5866, ZA5867, ZA5871, ZA5872, ZA5873, ZA5888, ZA5921, ZA5925, ZA5959, ZA5982, ZA5989, ZA5994, ZA6009, ZA6011, ZA6012, ZA6019, ZA6020, ZA6037, ZA6038, ZA6042, ZA6076, ZA6140, ZA6221, ZA6223, ZA6224, ZA6225, ZA6227, ZA6228, ZA6233, ZA6234, ZA6235, ZA6236, ZA6237, ZA6238, ZA6239, ZA6240, ZA6241, ZA6242, ZA6243, ZA6244, ZA6245, ZA6246, ZA6247, ZA6248, ZA6249, ZA6254, ZA6256, ZA6259, ZA6262, ZA6273, ZA6281, ZA6294, ZA6295, ZA6327, ZA6330, ZA6338, ZA6349, ZA6352, ZA6564, ZA6573, ZA6582, ZA6597, ZA6598, ZA6599, ZA6638, ZA6655, ZA6656, ZA6695, ZA6701, ZA6735, ZA6738, ZA6760, ZA6762, ZA6766, ZA6767, ZA6798, ZA6803, ZA6815, ZA6854, ZA6924, ZA6940, ZA6941, ZA6957, ZA6971, ZA6987, ZA7470, ZA7475, ZA7500, ZA7503, ZA7504, ZA7505, ZA7539, ZA7546, ZA7549, ZA7550, ZA7558, ZA7583, ZA7585, ZA7590, ZA7591, ZA7603, ZA7604, ZA7608, ZA7609, ZA7610, ZA7612, ZA7613, ZA7624, ZA7719, ZA7749, ZA7752, ZA7759, ZA7776, ZA7777, ZA7841, ZA7842, ZA7853, ZA7854, ZA7870, ZA7893, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de618919, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de639796, datorium-10.7802-1763, sowidatanet|datorium-SDN10.7802-1763
52	11910	persönlichkeit	variables	exploredata-ZA0062_Varv116, exploredata-ZA2140_VarV101, exploredata-ZA3700_VarV25, exploredata-ZA3762_VarV181, exploredata-ZA4225_Varb1_2, exploredata-ZA4500_VarV11, exploredata-ZA4500_VarV65, exploredata-ZA4600_VarV125, exploredata-ZA4610_VarV61, exploredata-ZA4614_VarV32, exploredata-ZA4614_VarV35, exploredata-ZA5250_Varlp01, exploredata-ZA5250_Varlp02, exploredata-ZA5250_Varlp03, exploredata-ZA5250_Varlp04, exploredata-ZA5250_Varlp05, exploredata-ZA5250_Varlp06, exploredata-ZA5250_Varlp07, exploredata-ZA5250_Varlp08, exploredata-ZA5338_Vark2180h, exploredata-ZA5338_Vart_k2180a, exploredata-ZA5338_Vart_k2180b, exploredata-ZA6738_VarF12_1, exploredata-ZA7816_VarF14_1
52	11936	persönlichkeit erziehung	research_data	ZA4052, ZA5170, ZA5594, ZA5854, ZA6254, ZA6256, ZA6564, ZA6766, ZA6971, ZA7590
52	4873	persönlichkeit fragebogen	instruments_tools	pretest-2, pretest-28, pretest-31, pretest-44, zis19, zis222, zis253, zis51, zis81, zis88
52	11934	persönlichkeit fragen	instruments_tools	pretest-2, pretest-28, pretest-44, zis121, zis152
52	11929	persönlichkeit führungsposition	publication	cews-2-809929, gesis-ssoar-53326, gesis-ssoar-56635, gesis-ssoar-60825, gesis-ssoar-66986
52	11930	persönlichkeit gründung	research_data	SDN-10.7802-1924, ZA3989, ZA4184, ZA4659, ZA5439, ZA5589, ZA5664, ZA5665, ZA6245, ZA6246
52	11931	persönlichkeit item	instruments_tools	zis121, zis54
52	11933	persönlichkeit längsschnitt	research_data	SDN-10.7802-1924, ZA5246, ZA5305, ZA5678, ZA5684, ZA5989, ZA6245, ZA6246, ZA6597, ZA6655, ZA6656
52	11957	persönlichkeit und erziehung	research_data	ZA4052, ZA5170, ZA5678, ZA5854, ZA6254, ZA6256, ZA6262, ZA6701, ZA6766, ZA7583
52	11958	persönlichkeit und gründung	research_data	ZA4184, ZA4208, ZA4659, ZA5439, ZA5589, ZA5664, ZA5665, ZA5678, ZA6245, ZA6246
52	11947	persönlichkeit und personenwahrnehmung	publication	gesis-ssoar-7087
52	12236	persönlichkeiten	publication	gesis-ssoar-30892, gesis-ssoar-36003, gesis-ssoar-52899, gesis-ssoar-56768, gesis-ssoar-57336, gesis-ssoar-58096, gesis-ssoar-59223, gesis-ssoar-66541, gesis-ssoar-72325, gesis-ssoar-74887
52	12234	persönlichkeiten	research_data	ZA4804, ZA5274, ZA5664, ZA5665, ZA7583
52	2689	persönlichkeits	instruments_tools	pretest-2, pretest-31, zis127, zis129, zis137, zis14, zis159, zis17, zis19, zis222, zis247, zis253, zis76, zis88
52	12228	persönlichkeitsadjektivskalen	instruments_tools	zis19
52	12230	persönlichkeitsbeschreibung	publication	gesis-ssoar-12664, gesis-ssoar-1358, gesis-ssoar-31213, gesis-ssoar-39246, gesis-ssoar-65715
52	12239	persönlichkeitsbildung	publication	bibsonomy-gill2005persnlichkeitsbildung, cews-2-483948, cews-2-554476, cews-2-562083, cews-2-655786, cews-2-676751, cews-2-694657, cews-2-721148, gesis-ssoar-16576, gesis-ssoar-17351, gesis-ssoar-19084, gesis-ssoar-20899, gesis-ssoar-21096, gesis-ssoar-21102, gesis-ssoar-21606, gesis-ssoar-2234, gesis-ssoar-2350, gesis-ssoar-27024, gesis-ssoar-27808, gesis-ssoar-27918, gesis-ssoar-28293, gesis-ssoar-32581, gesis-ssoar-33366, gesis-ssoar-35539, gesis-ssoar-3607, gesis-ssoar-36230, gesis-ssoar-3828, gesis-ssoar-38942, gesis-ssoar-3912, gesis-ssoar-40051, gesis-ssoar-40253, gesis-ssoar-41403, gesis-ssoar-4447, gesis-ssoar-45272, gesis-ssoar-46642, gesis-ssoar-48412, gesis-ssoar-53505, gesis-ssoar-55867, gesis-ssoar-56565, gesis-ssoar-58314, gesis-ssoar-61411, gesis-ssoar-6356, gesis-ssoar-64544, gesis-ssoar-64591, gesis-ssoar-64888, gesis-ssoar-64892, gesis-ssoar-64959, gesis-ssoar-65005, gesis-ssoar-65871, literaturpool-534cc2a1b5f49ae57a1f4bcfb1a5abe4, literaturpool-98e5bc4d29e687e9e681211fda0452bf
52	834	persönlichkeitseigenschaften	instruments_tools	zis14, zis247
52	12256	persönlichkeitseigenschaften	publication	gesis-ssoar-12658, gesis-ssoar-18397, gesis-ssoar-25900, gesis-ssoar-31037, gesis-ssoar-31455, gesis-ssoar-38667, gesis-ssoar-64237, gesis-ssoar-65715, gesis-ssoar-66632, gesis-ssoar-75593
52	12241	persönlichkeitseigenschaften und erwerbstätigkeit	research_data	ZA4741, ZA4749, ZA5246, ZA5578, ZA5593, ZA5594, ZA5989, ZA6327, ZA6766, ZA7603
52	12243	persönlichkeitsentwicklung	publication	cews-2-808310, gesis-ssoar-28075, gesis-ssoar-33146, gesis-ssoar-33210, gesis-ssoar-40051, gesis-ssoar-45025, gesis-ssoar-46846, gesis-ssoar-49252, gesis-ssoar-53411, gesis-ssoar-53596, gesis-ssoar-55986, gesis-ssoar-56640, gesis-ssoar-57682, gesis-ssoar-57692, gesis-ssoar-57785, gesis-ssoar-59622, gesis-ssoar-62157, gesis-ssoar-64888, gesis-ssoar-64959, gesis-ssoar-73029, gesis-ssoar-9048, gesis-ssoar-ILSHS.76.15.pdf, iab-litdok-K100608J02
52	12242	persönlichkeitsentwicklung	research_data	ZA2689, ZA6024, ZA6029, ZA6037, ZA6038, ZA6059, ZA6137, ZA6170, ZA6212, ZA6404
52	12208	persönlichkeitsfaktoren	publication	cews-2-712768, cews-2-809501, cews-2-810784, gesis-solis-00350495, gesis-ssoar-20761, gesis-ssoar-54057, zis-ArlingSlavchovaKnispelSpijkers2016Die, zis-Arzheimer2005Politikverdrossenheit, zis-Arzheimer2005Politikverdrossenheit-, zis-BorkenauOstendorf1991Ein
52	12209	persönlichkeitsfragebogen	instruments_tools	zis19
52	2519	persönlichkeitsfragebogen	research_data	ZA0953, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2264, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2265, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2295
52	12210	persönlichkeitsfragebögen	instruments_tools	zis88
52	12211	persönlichkeitsmerkmal offenheit	publication	gesis-ssoar-20761, gesis-ssoar-28858, gesis-ssoar-31209, gesis-ssoar-31210, gesis-ssoar-31212, gesis-ssoar-31213, gesis-ssoar-40926, gesis-ssoar-58336, gesis-ssoar-64546, gesis-ssoar-65715
52	12199	persönlichkeitsmerkmale	instruments_tools	pretest-2
52	4866	persönlichkeitsmerkmale	publication	cews-2-782141, cews-2-793246, gesis-ssoar-18044, gesis-ssoar-20747, gesis-ssoar-30885, gesis-ssoar-33458, gesis-ssoar-40926, iab-litdok-K161222R02, literaturpool-191f4d1b3a88c6a802ba5b56ded0997f, literaturpool-adc4b1f72f73cd107e63d54f67336b48
52	4876	persönlichkeitsmerkmale	research_data	SDN-10.7802-1763, SDN-10.7802-1924, SDN-10.7802-2515, ZA5170, ZA5439, ZA5664, ZA5665, ZA5678, ZA5858, ZA6029, ZA6245, ZA6638, ZA6655, ZA6656, ZA6854, ZA6971, ZA7603
52	12195	persönlichkeitsmerkmale	variables	exploredata-ZA3861_Varv183a, exploredata-ZA3861_Varv183b, exploredata-ZA3861_Varv183c, exploredata-ZA3861_Varv183d, exploredata-ZA3861_Varv183e
52	12200	persönlichkeitsmerkmale führung	research_data	SDN-10.7802-1763, SDN-10.7802-1924, ZA1709, ZA2689, ZA5664, ZA5665, ZA5684, ZA5854, ZA6854, ZA6971
52	12201	persönlichkeitsmodell	publication	gesis-ssoar-1705, gesis-ssoar-17564, gesis-ssoar-20087, gesis-ssoar-20747, gesis-ssoar-21994, gesis-ssoar-24977, gesis-ssoar-25900, gesis-ssoar-42670, gesis-ssoar-42841, gesis-ssoar-5842, gris-publication-3hu0ic9bmoa0
52	12203	persönlichkeitss	research_data	ZA0023, ZA1434, ZA1729, ZA1792, ZA1895, ZA2976, ZA2978, ZA6139, ZA6940, ZA6941
52	12204	persönlichkeitsstruktur	instruments_tools	zis76
52	12205	persönlichkeitsstärke	research_data	ZA1434
52	12220	persönlichkeitstest	instruments_tools	pretest-28, pretest-31, pretest-44, sg-5, zis121, zis174, zis19, zis29, zis54, zis91
52	4867	persönlichkeitstest	publication	cews-2-810924, fis-bildung-542147, gesis-solis-00151776, gesis-ssoar-20763, gesis-ssoar-26119, gesis-ssoar-26859, gesis-ssoar-2878, gesis-ssoar-32471, gesis-ssoar-36728, gesis-ssoar-45614, gesis-ssoar-61140, gesis-ssoar-71072, literaturpool-4ef06b92c1cb8fd1273e3410e7d0f38a, zis-Schmidt1981Multidimensionaler
52	12214	persönlichkeitstest	research_data	ZA6259, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2263, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2264, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2265, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2268, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2271, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de2275, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de425781, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de9783
52	31654	rückkopplung und personalentwicklung	publication	gesis-ssoar-10985, gesis-ssoar-21216, gesis-ssoar-21611, gesis-ssoar-26575, gesis-ssoar-31947, gesis-ssoar-32471, gesis-ssoar-32482, gesis-ssoar-32594, gesis-ssoar-33731, gesis-ssoar-34646, gesis-ssoar-35316, gesis-ssoar-35447, gesis-ssoar-3837, gesis-ssoar-3838, gesis-ssoar-38856, gesis-ssoar-47437, gesis-ssoar-61547, gesis-ssoar-6752, gesis-ssoar-6766, gesis-ssoar-6775
52	31750	satisficing personal	publication	gesis-bib-147281, gesis-ssoar-54383, gesis-ssoar-62041, gris-publication-31v149t6aieg, gris-publication-7hsnisesipp0, literaturpool-1abb03c50f34d9b35c89f5f2b68c848f, literaturpool-6a0d25c7f20793d9070876be15d5737e, literaturpool-6bc2c2acbb2e0ba99276685e6c005f4c, literaturpool-82da6591c5be6bb8161cccc99a399de4, literaturpool-c74157d69d67405da02b7061de07b5b7
52	31572	schumann persönlichkeit	research_data	ZA4052, ZA4174, ZA4175, ZA5678, ZA7777
52	36376	spiel persönlichkeitsentwicklung	publication	gesis-ssoar-12515, gesis-ssoar-27947, gesis-ssoar-28075, gesis-ssoar-28299, gesis-ssoar-29233, gesis-ssoar-38961, gesis-ssoar-43690, gesis-ssoar-57682, gesis-ssoar-6001921w, gesis-ssoar-62050
52	24263	umfrage personal	publication	gesis-ssoar-12861, gesis-ssoar-20011, gesis-ssoar-29478, gesis-ssoar-31899, gesis-ssoar-3861, gesis-ssoar-39660, gesis-ssoar-47053, gesis-ssoar-56080, gesis-ssoar-56168, gesis-ssoar-58319
52	29031	zusammenhang zwischen persönlichkeit und informationssuche	publication	gesis-ssoar-12532, gesis-ssoar-1719, gesis-ssoar-19993, gesis-ssoar-21218, gesis-ssoar-35476, gesis-ssoar-36693, gesis-ssoar-44036, gesis-ssoar-4447
53	52595	allowances	research_data	SDN-10.7802-2414, ZA3474, ZA6956, ZA7643, ZA8393, datasearch-httpseasy-dans-knaw-nloai--oaieasy-dans-knaw-nleasy-dataset33127, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de656239, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de704271, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de734464, datasearch-httpwww-da-ra-deoaip--oaioai-da-ra-de734465
53	52597	allowances	variables	exploredata-ZA2346_Varv612, missy-eu-silc-2011-hy050n, missy-eu-silc-2011-py140g, missy-eu-silc-2013-hy050n, missy-eu-silc-2018-py140n, missy-eu-silc-2019-py140n, missy-eu-silc-2020-hy050g, missy-eu-silc-2020-hy050n, missy-eu-silc-2020-py140g, missy-eu-silc-2021-hy050g
53	56433	anreiz spende	publication	gesis-bib-127077, gesis-ssoar-11149, gesis-ssoar-11394, gesis-ssoar-19360, gesis-ssoar-19877, gesis-ssoar-20146, gesis-ssoar-21114, gesis-ssoar-22038, gesis-ssoar-26208, gesis-ssoar-30835, gesis-ssoar-30852, gesis-ssoar-32046, gesis-ssoar-32237, gesis-ssoar-33054, gesis-ssoar-35670, gesis-ssoar-38858, gesis-ssoar-39338, gesis-ssoar-43205, gesis-ssoar-46097, gesis-ssoar-5988
